# time, time_amplitude
6.307000000000000028e+01,3.931895820090061536e-04
6.307999999999999829e+01,3.925592217560816576e-04
6.309000000000000341e+01,3.914771084602497258e-04
6.310000000000000142e+01,3.932958256388122500e-04
6.310999999999999943e+01,3.968733489755680134e-04
6.311999999999999744e+01,3.989540045825660185e-04
6.313000000000000256e+01,3.984558731143524437e-04
6.314000000000000057e+01,3.962409817325999051e-04
6.314999999999999858e+01,3.940666850010512067e-04
6.315999999999999659e+01,3.925678120124679780e-04
6.317000000000000171e+01,3.903176550739071706e-04
6.317999999999999972e+01,3.884939743874720299e-04
6.318999999999999773e+01,3.915148619231915983e-04
6.320000000000000284e+01,3.993271752077637098e-04
6.321000000000000085e+01,4.069349222957634876e-04
6.321999999999999886e+01,4.119421988490207394e-04
6.322999999999999687e+01,4.154856279930147379e-04
6.324000000000000199e+01,4.189554287297747072e-04
6.325000000000000000e+01,4.218126241764814759e-04
6.325999999999999801e+01,4.210879135542306925e-04
6.327000000000000313e+01,4.170045472749669968e-04
6.328000000000000114e+01,4.132512318030638902e-04
6.328999999999999915e+01,4.089798152829045709e-04
6.329999999999999716e+01,4.032713154593044256e-04
6.331000000000000227e+01,4.001839674728358671e-04
6.332000000000000028e+01,3.994882266799727874e-04
6.332999999999999829e+01,3.981856662539731717e-04
6.334000000000000341e+01,3.972716515179702552e-04
6.335000000000000142e+01,3.957006526154110081e-04
6.335999999999999943e+01,3.926426399166861678e-04
6.336999999999999744e+01,3.918642444901228772e-04
6.338000000000000256e+01,3.938679489662295463e-04
6.339000000000000057e+01,3.966248196870609459e-04
6.339999999999999858e+01,3.988892890774462072e-04
6.340999999999999659e+01,3.989587364378385922e-04
6.342000000000000171e+01,4.001836024433818293e-04
6.342999999999999972e+01,4.037969168077181707e-04
6.343999999999999773e+01,4.020629640164096819e-04
6.345000000000000284e+01,3.967318792460749208e-04
6.346000000000000085e+01,3.968043215237006260e-04
6.346999999999999886e+01,3.974638822547755016e-04
6.347999999999999687e+01,3.933581810453224076e-04
6.349000000000000199e+01,3.907051257181353723e-04
6.350000000000000000e+01,3.910440064483134055e-04
6.350999999999999801e+01,3.904968112510134653e-04
6.352000000000000313e+01,3.896341612690638889e-04
6.353000000000000114e+01,3.900061545776010237e-04
6.353999999999999915e+01,3.925386279429425454e-04
6.354999999999999716e+01,3.979435797549125292e-04
6.356000000000000227e+01,4.041318016286776196e-04
6.357000000000000028e+01,4.084273993058064084e-04
6.357999999999999829e+01,4.102010636495156829e-04
6.359000000000000341e+01,4.103626270173245621e-04
6.360000000000000142e+01,4.096212799437738239e-04
6.360999999999999943e+01,4.071198724081319040e-04
6.361999999999999744e+01,4.033592454915246764e-04
6.363000000000000256e+01,4.007662267764752480e-04
6.364000000000000057e+01,3.989871570905754181e-04
6.364999999999999858e+01,3.960803839516428208e-04
6.365999999999999659e+01,3.930061771293218414e-04
6.367000000000000171e+01,3.921808738408743915e-04
6.367999999999999972e+01,3.939637462258123663e-04
6.368999999999999773e+01,3.953948097063564641e-04
6.370000000000000284e+01,3.938447222158313749e-04
