# time, time_amplitude
6.253999999999999915e+01,3.011141037663893653e-04
6.254999999999999716e+01,2.988804417467679202e-04
6.256000000000000227e+01,2.970060465697727729e-04
6.257000000000000028e+01,2.987345727672817267e-04
6.257999999999999829e+01,2.996366778485981498e-04
6.259000000000000341e+01,2.982427496907812917e-04
6.260000000000000142e+01,2.973669692837475832e-04
6.260999999999999943e+01,2.967240930033208110e-04
6.261999999999999744e+01,2.963682608850114891e-04
6.263000000000000256e+01,2.984063192949821391e-04
6.264000000000000057e+01,3.002716767530397963e-04
6.264999999999999858e+01,2.984174860643772098e-04
6.265999999999999659e+01,2.969963576864495243e-04
6.267000000000000171e+01,3.004747485370185662e-04
6.267999999999999972e+01,3.041725334932684566e-04
6.268999999999999773e+01,3.029062095956910395e-04
6.270000000000000284e+01,2.992968763153433173e-04
6.271000000000000085e+01,2.969353382066977436e-04
6.271999999999999886e+01,2.961714612907049822e-04
6.272999999999999687e+01,2.973257146054902097e-04
6.274000000000000199e+01,2.999638267547688540e-04
6.275000000000000000e+01,3.022901329055810524e-04
6.275999999999999801e+01,3.032256047211753813e-04
6.277000000000000313e+01,3.021879402386726580e-04
6.278000000000000114e+01,2.998770315041076879e-04
6.278999999999999915e+01,2.987174904158141795e-04
6.279999999999999716e+01,2.991964386073068865e-04
6.281000000000000227e+01,2.991944817763136357e-04
6.282000000000000028e+01,2.975506020389495588e-04
6.282999999999999829e+01,2.958472857130937158e-04
6.284000000000000341e+01,2.967748619552083552e-04
6.285000000000000142e+01,2.990499982447327137e-04
6.285999999999999943e+01,2.981889781682856943e-04
6.286999999999999744e+01,2.960357623512862050e-04
6.288000000000000256e+01,2.974924703363772708e-04
6.289000000000000057e+01,2.988880012084833208e-04
6.289999999999999858e+01,2.967755521506186198e-04
6.290999999999999659e+01,2.966863729471414294e-04
6.292000000000000171e+01,2.995969479973148268e-04
6.292999999999999972e+01,3.000203826812355133e-04
6.293999999999999773e+01,2.986510408884002340e-04
6.295000000000000284e+01,2.978150196795275326e-04
6.296000000000000085e+01,2.964587009652859106e-04
6.296999999999999886e+01,2.965441800020627737e-04
6.297999999999999687e+01,2.983580452684987260e-04
6.299000000000000199e+01,2.978935462048305804e-04
6.300000000000000000e+01,2.970318964837545365e-04
6.300999999999999801e+01,2.993547148249090027e-04
6.302000000000000313e+01,3.008392708106545112e-04
6.303000000000000114e+01,2.994210352065819177e-04
6.303999999999999915e+01,2.992223590433805056e-04
6.304999999999999716e+01,2.996075808557449247e-04
6.306000000000000227e+01,2.976316021824867335e-04
6.307000000000000028e+01,2.972298071145748101e-04
6.307999999999999829e+01,3.001850676543702922e-04
6.309000000000000341e+01,3.006900511803978606e-04
6.310000000000000142e+01,2.987773416490372021e-04
6.310999999999999943e+01,2.998131429775653450e-04
6.311999999999999744e+01,3.012198528967660474e-04
6.313000000000000256e+01,2.998411738722829632e-04
6.314000000000000057e+01,2.995620908188465457e-04
6.314999999999999858e+01,3.004316859725167290e-04
6.315999999999999659e+01,2.996455840954588166e-04
6.317000000000000171e+01,2.992464204176233772e-04
6.317999999999999972e+01,2.994456696555639280e-04
6.318999999999999773e+01,2.986169655436472347e-04
6.320000000000000284e+01,2.984554059577001692e-04
6.321000000000000085e+01,2.981816625221437103e-04
6.321999999999999886e+01,2.967485144388431941e-04
6.322999999999999687e+01,2.981694023136965011e-04
6.324000000000000199e+01,3.017574243847704262e-04
6.325000000000000000e+01,3.017492799892965323e-04
6.325999999999999801e+01,2.995503801403486053e-04
6.327000000000000313e+01,2.999138319920770256e-04
6.328000000000000114e+01,3.016841533006101961e-04
6.328999999999999915e+01,3.022389287900610036e-04
6.329999999999999716e+01,3.023935588187531289e-04
6.331000000000000227e+01,3.033320810033427752e-04
6.332000000000000028e+01,3.038383609575000689e-04
6.332999999999999829e+01,3.031509751131434118e-04
6.334000000000000341e+01,3.034142620811008592e-04
6.335000000000000142e+01,3.047265941428693530e-04
6.335999999999999943e+01,3.039017725466861583e-04
6.336999999999999744e+01,3.020433143945680456e-04
6.338000000000000256e+01,3.027008769605200292e-04
6.339000000000000057e+01,3.040059619871524673e-04
6.339999999999999858e+01,3.032474442798484032e-04
6.340999999999999659e+01,3.020683484540756612e-04
6.342000000000000171e+01,3.020095366708411776e-04
6.342999999999999972e+01,3.023889219236906606e-04
6.343999999999999773e+01,3.024859752905799740e-04
6.345000000000000284e+01,3.027740497333297168e-04
6.346000000000000085e+01,3.037576373290101360e-04
6.346999999999999886e+01,3.036910175691866958e-04
6.347999999999999687e+01,3.017725318547357185e-04
6.349000000000000199e+01,3.005245614367000120e-04
6.350000000000000000e+01,3.000964706663923295e-04
6.350999999999999801e+01,2.987374323466822552e-04
6.352000000000000313e+01,2.977492778568583288e-04
6.353000000000000114e+01,2.975553581020049920e-04
6.353999999999999915e+01,2.971619237327494134e-04
6.354999999999999716e+01,2.980103765368692040e-04
